0,1,2
"{'label': 'Positive', 'score': 0.7983350157737732}","{'label': 'Negative', 'score': 0.10457000881433487}","{'label': 'Neutral', 'score': 0.09709497541189194}"
"{'label': 'Positive', 'score': 0.9999959468841553}","{'label': 'Neutral', 'score': 3.5572923025029013e-06}","{'label': 'Negative', 'score': 4.2718841086752946e-07}"
"{'label': 'Positive', 'score': 0.8715240359306335}","{'label': 'Neutral', 'score': 0.12531879544258118}","{'label': 'Negative', 'score': 0.0031571611762046814}"
"{'label': 'Negative', 'score': 0.9999195337295532}","{'label': 'Neutral', 'score': 7.77787936385721e-05}","{'label': 'Positive', 'score': 2.701340463318047e-06}"
"{'label': 'Positive', 'score': 0.9999397993087769}","{'label': 'Neutral', 'score': 5.9880141634494066e-05}","{'label': 'Negative', 'score': 3.6690596516564256e-07}"
"{'label': 'Negative', 'score': 0.9999804496765137}","{'label': 'Neutral', 'score': 1.8453269149176776e-05}","{'label': 'Positive', 'score': 1.1272583151367144e-06}"
"{'label': 'Positive', 'score': 0.9372974634170532}","{'label': 'Neutral', 'score': 0.036711886525154114}","{'label': 'Negative', 'score': 0.025990689173340797}"
"{'label': 'Negative', 'score': 0.9998352527618408}","{'label': 'Neutral', 'score': 0.00016326431068591774}","{'label': 'Positive', 'score': 1.5084423239386524e-06}"
"{'label': 'Positive', 'score': 0.9632449150085449}","{'label': 'Neutral', 'score': 0.01951260305941105}","{'label': 'Negative', 'score': 0.017242586240172386}"
"{'label': 'Negative', 'score': 0.9998363256454468}","{'label': 'Neutral', 'score': 0.00016156441415660083}","{'label': 'Positive', 'score': 2.079168552882038e-06}"
"{'label': 'Negative', 'score': 0.9999626874923706}","{'label': 'Neutral', 'score': 3.590734559111297e-05}","{'label': 'Positive', 'score': 1.4098893643677002e-06}"
"{'label': 'Negative', 'score': 0.9999507665634155}","{'label': 'Neutral', 'score': 4.823217386729084e-05}","{'label': 'Positive', 'score': 1.0008560593632865e-06}"
"{'label': 'Positive', 'score': 0.9374808073043823}","{'label': 'Neutral', 'score': 0.05198924243450165}","{'label': 'Negative', 'score': 0.010529979132115841}"
"{'label': 'Positive', 'score': 0.9858096241950989}","{'label': 'Negative', 'score': 0.007813573814928532}","{'label': 'Neutral', 'score': 0.006376797333359718}"
"{'label': 'Negative', 'score': 0.9999213218688965}","{'label': 'Neutral', 'score': 7.755509432172403e-05}","{'label': 'Positive', 'score': 1.1501219887577463e-06}"
"{'label': 'Positive', 'score': 0.9960917830467224}","{'label': 'Negative', 'score': 0.0019765342585742474}","{'label': 'Neutral', 'score': 0.001931692473590374}"
"{'label': 'Positive', 'score': 0.9994766116142273}","{'label': 'Negative', 'score': 0.00046549239777959883}","{'label': 'Neutral', 'score': 5.787510963273235e-05}"
"{'label': 'Positive', 'score': 0.9977784752845764}","{'label': 'Neutral', 'score': 0.0017784193623811007}","{'label': 'Negative', 'score': 0.0004430497356224805}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 5.040297956782069e-09}","{'label': 'Negative', 'score': 1.6565847582583615e-09}"
"{'label': 'Positive', 'score': 0.9985986351966858}","{'label': 'Neutral', 'score': 0.001398557680658996}","{'label': 'Negative', 'score': 2.8458787255658535e-06}"
"{'label': 'Negative', 'score': 0.975947916507721}","{'label': 'Neutral', 'score': 0.023145683109760284}","{'label': 'Positive', 'score': 0.000906453700736165}"
"{'label': 'Negative', 'score': 0.9998867511749268}","{'label': 'Neutral', 'score': 6.048313298379071e-05}","{'label': 'Positive', 'score': 5.2694042096845806e-05}"
"{'label': 'Positive', 'score': 0.9999990463256836}","{'label': 'Neutral', 'score': 8.512941462868184e-07}","{'label': 'Negative', 'score': 1.2246873382082413e-07}"
"{'label': 'Neutral', 'score': 0.9999979734420776}","{'label': 'Negative', 'score': 2.0840093384322245e-06}","{'label': 'Positive', 'score': 4.3826229756405155e-08}"
"{'label': 'Positive', 'score': 0.9973982572555542}","{'label': 'Negative', 'score': 0.0021673927549272776}","{'label': 'Neutral', 'score': 0.0004343570617493242}"
"{'label': 'Negative', 'score': 0.9997184872627258}","{'label': 'Neutral', 'score': 0.00027908568154089153}","{'label': 'Positive', 'score': 2.3557581698696595e-06}"
"{'label': 'Neutral', 'score': 0.9994144439697266}","{'label': 'Positive', 'score': 0.0005095265805721283}","{'label': 'Negative', 'score': 7.604100392200053e-05}"
"{'label': 'Neutral', 'score': 0.9999806880950928}","{'label': 'Negative', 'score': 1.5360255929408595e-05}","{'label': 'Positive', 'score': 3.907565769623034e-06}"
"{'label': 'Positive', 'score': 0.5242531895637512}","{'label': 'Neutral', 'score': 0.37397322058677673}","{'label': 'Negative', 'score': 0.10177361220121384}"
"{'label': 'Neutral', 'score': 0.999984622001648}","{'label': 'Positive', 'score': 1.401496774633415e-05}","{'label': 'Negative', 'score': 1.355682115899981e-06}"
"{'label': 'Neutral', 'score': 0.9998575448989868}","{'label': 'Positive', 'score': 0.00013858590682502836}","{'label': 'Negative', 'score': 3.788794401771156e-06}"
"{'label': 'Neutral', 'score': 0.9999942779541016}","{'label': 'Negative', 'score': 4.583922873280244e-06}","{'label': 'Positive', 'score': 1.150841285380011e-06}"
"{'label': 'Neutral', 'score': 0.9999836683273315}","{'label': 'Negative', 'score': 1.1486202311061788e-05}","{'label': 'Positive', 'score': 4.934532626066357e-06}"
"{'label': 'Neutral', 'score': 0.9999693632125854}","{'label': 'Negative', 'score': 1.7547452443977818e-05}","{'label': 'Positive', 'score': 1.3114389730617404e-05}"
"{'label': 'Positive', 'score': 0.7289413809776306}","{'label': 'Negative', 'score': 0.2627999484539032}","{'label': 'Neutral', 'score': 0.008258616551756859}"
"{'label': 'Neutral', 'score': 0.9999890327453613}","{'label': 'Negative', 'score': 7.5666735028789844e-06}","{'label': 'Positive', 'score': 3.468444219834055e-06}"
"{'label': 'Neutral', 'score': 0.9999775886535645}","{'label': 'Positive', 'score': 1.3685385965800378e-05}","{'label': 'Negative', 'score': 8.644511581223924e-06}"
"{'label': 'Neutral', 'score': 0.9999717473983765}","{'label': 'Positive', 'score': 1.9277080355095677e-05}","{'label': 'Negative', 'score': 8.993223673314787e-06}"
"{'label': 'Neutral', 'score': 0.9999840259552002}","{'label': 'Negative', 'score': 1.0131670933333226e-05}","{'label': 'Positive', 'score': 5.7922529776988085e-06}"
"{'label': 'Neutral', 'score': 0.9999834299087524}","{'label': 'Negative', 'score': 1.302431155636441e-05}","{'label': 'Positive', 'score': 3.5599321108747972e-06}"
"{'label': 'Neutral', 'score': 0.9999805688858032}","{'label': 'Negative', 'score': 1.4144053238851484e-05}","{'label': 'Positive', 'score': 5.2109935495536774e-06}"
"{'label': 'Neutral', 'score': 0.9999793767929077}","{'label': 'Negative', 'score': 1.563859223097097e-05}","{'label': 'Positive', 'score': 4.99057341585285e-06}"
"{'label': 'Neutral', 'score': 0.9999873638153076}","{'label': 'Negative', 'score': 7.5867906161875e-06}","{'label': 'Positive', 'score': 5.007805611967342e-06}"
"{'label': 'Neutral', 'score': 0.9999898672103882}","{'label': 'Negative', 'score': 6.855758783785859e-06}","{'label': 'Positive', 'score': 3.1920212677505333e-06}"
"{'label': 'Neutral', 'score': 0.9999816417694092}","{'label': 'Negative', 'score': 1.4038578228792176e-05}","{'label': 'Positive', 'score': 4.350317340140464e-06}"
"{'label': 'Neutral', 'score': 0.9999884366989136}","{'label': 'Negative', 'score': 8.53286746860249e-06}","{'label': 'Positive', 'score': 3.026316562682041e-06}"
"{'label': 'Neutral', 'score': 0.9999792575836182}","{'label': 'Negative', 'score': 1.3891407434130087e-05}","{'label': 'Positive', 'score': 6.783354365325067e-06}"
"{'label': 'Neutral', 'score': 0.9999819993972778}","{'label': 'Negative', 'score': 1.12421275844099e-05}","{'label': 'Positive', 'score': 6.779058821848594e-06}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 6.431167776099755e-08}","{'label': 'Negative', 'score': 2.2301531288348997e-08}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 7.625509113040607e-09}","{'label': 'Negative', 'score': 6.618930292745517e-09}"
"{'label': 'Neutral', 'score': 0.9864889979362488}","{'label': 'Positive', 'score': 0.013232479803264141}","{'label': 'Negative', 'score': 0.0002786334080155939}"
"{'label': 'Neutral', 'score': 0.996265709400177}","{'label': 'Negative', 'score': 0.0037276488728821278}","{'label': 'Positive', 'score': 6.632038548559649e-06}"
"{'label': 'Positive', 'score': 0.9999995231628418}","{'label': 'Neutral', 'score': 4.971726639269036e-07}","{'label': 'Negative', 'score': 2.0234708131283696e-08}"
"{'label': 'Positive', 'score': 0.9876185655593872}","{'label': 'Neutral', 'score': 0.012371508404612541}","{'label': 'Negative', 'score': 9.945840247382876e-06}"
"{'label': 'Neutral', 'score': 0.8882335424423218}","{'label': 'Negative', 'score': 0.11166973412036896}","{'label': 'Positive', 'score': 9.674149623606354e-05}"
"{'label': 'Negative', 'score': 0.9999948740005493}","{'label': 'Neutral', 'score': 3.80852338821569e-06}","{'label': 'Positive', 'score': 1.3073909030936193e-06}"
"{'label': 'Negative', 'score': 0.9999997615814209}","{'label': 'Neutral', 'score': 1.986705342460482e-07}","{'label': 'Positive', 'score': 9.718360161059536e-08}"
"{'label': 'Neutral', 'score': 0.9998263716697693}","{'label': 'Positive', 'score': 0.00014434933837037534}","{'label': 'Negative', 'score': 2.9323857233976014e-05}"
"{'label': 'Negative', 'score': 0.9999464750289917}","{'label': 'Neutral', 'score': 5.181942833587527e-05}","{'label': 'Positive', 'score': 1.6632419601592119e-06}"
"{'label': 'Positive', 'score': 0.9999845027923584}","{'label': 'Negative', 'score': 1.3230272998043802e-05}","{'label': 'Neutral', 'score': 2.2284500573732657e-06}"
"{'label': 'Negative', 'score': 0.9999994039535522}","{'label': 'Positive', 'score': 5.566635081777349e-07}","{'label': 'Neutral', 'score': 3.4175727137153444e-08}"
"{'label': 'Positive', 'score': 0.9999897480010986}","{'label': 'Negative', 'score': 9.95893879007781e-06}","{'label': 'Neutral', 'score': 2.083518211293267e-07}"
"{'label': 'Negative', 'score': 0.999004065990448}","{'label': 'Neutral', 'score': 0.0008656015852466226}","{'label': 'Positive', 'score': 0.00013037149619776756}"
"{'label': 'Neutral', 'score': 0.9999866485595703}","{'label': 'Negative', 'score': 9.404433512827381e-06}","{'label': 'Positive', 'score': 3.9102019400161225e-06}"
"{'label': 'Neutral', 'score': 0.9999997615814209}","{'label': 'Negative', 'score': 2.8082550329600053e-07}","{'label': 'Positive', 'score': 7.296252935162784e-09}"
"{'label': 'Neutral', 'score': 0.8362181186676025}","{'label': 'Positive', 'score': 0.11321379989385605}","{'label': 'Negative', 'score': 0.0505681186914444}"
"{'label': 'Negative', 'score': 0.9999985694885254}","{'label': 'Positive', 'score': 1.1885505273312447e-06}","{'label': 'Neutral', 'score': 2.6658756269171136e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.892991896568219e-08}","{'label': 'Neutral', 'score': 8.575046450687296e-09}"
"{'label': 'Negative', 'score': 0.9999648332595825}","{'label': 'Positive', 'score': 3.45420376106631e-05}","{'label': 'Neutral', 'score': 6.241205028345576e-07}"
"{'label': 'Neutral', 'score': 0.9997567534446716}","{'label': 'Positive', 'score': 0.00022784265456721187}","{'label': 'Negative', 'score': 1.5425128367496654e-05}"
"{'label': 'Negative', 'score': 0.9160006046295166}","{'label': 'Positive', 'score': 0.08360566943883896}","{'label': 'Neutral', 'score': 0.0003937503497581929}"
"{'label': 'Negative', 'score': 0.7157041430473328}","{'label': 'Positive', 'score': 0.22681233286857605}","{'label': 'Neutral', 'score': 0.0574834905564785}"
"{'label': 'Positive', 'score': 0.9321449398994446}","{'label': 'Neutral', 'score': 0.06184713914990425}","{'label': 'Negative', 'score': 0.006007971242070198}"
"{'label': 'Neutral', 'score': 0.9997904896736145}","{'label': 'Positive', 'score': 0.00018803562852554023}","{'label': 'Negative', 'score': 2.1468926206580363e-05}"
"{'label': 'Neutral', 'score': 0.8910121917724609}","{'label': 'Positive', 'score': 0.10873275250196457}","{'label': 'Negative', 'score': 0.000255005870712921}"
"{'label': 'Negative', 'score': 0.9747974872589111}","{'label': 'Positive', 'score': 0.02472437359392643}","{'label': 'Neutral', 'score': 0.0004780914168804884}"
"{'label': 'Negative', 'score': 0.6293618679046631}","{'label': 'Neutral', 'score': 0.3705025911331177}","{'label': 'Positive', 'score': 0.00013559525541495532}"
"{'label': 'Negative', 'score': 0.9972826242446899}","{'label': 'Positive', 'score': 0.0026775302831083536}","{'label': 'Neutral', 'score': 3.980278052040376e-05}"
"{'label': 'Neutral', 'score': 0.9431670308113098}","{'label': 'Positive', 'score': 0.03517572954297066}","{'label': 'Negative', 'score': 0.021657243371009827}"
"{'label': 'Neutral', 'score': 0.8957436680793762}","{'label': 'Negative', 'score': 0.10425549000501633}","{'label': 'Positive', 'score': 8.631960781713133e-07}"
"{'label': 'Negative', 'score': 0.9999934434890747}","{'label': 'Positive', 'score': 5.412716745922808e-06}","{'label': 'Neutral', 'score': 1.2002883522654884e-06}"
"{'label': 'Negative', 'score': 0.9997572302818298}","{'label': 'Positive', 'score': 0.0002401283709332347}","{'label': 'Neutral', 'score': 2.6213413093501003e-06}"
"{'label': 'Positive', 'score': 0.9750292897224426}","{'label': 'Neutral', 'score': 0.024112340062856674}","{'label': 'Negative', 'score': 0.0008583730668760836}"
"{'label': 'Negative', 'score': 0.9999247789382935}","{'label': 'Neutral', 'score': 7.49106184230186e-05}","{'label': 'Positive', 'score': 3.598688351758028e-07}"
"{'label': 'Negative', 'score': 0.9967570900917053}","{'label': 'Positive', 'score': 0.0032240983564406633}","{'label': 'Neutral', 'score': 1.875528323580511e-05}"
"{'label': 'Neutral', 'score': 0.7792985439300537}","{'label': 'Positive', 'score': 0.21890880167484283}","{'label': 'Negative', 'score': 0.0017926726723089814}"
"{'label': 'Neutral', 'score': 0.9367443919181824}","{'label': 'Positive', 'score': 0.05778312683105469}","{'label': 'Negative', 'score': 0.005472392775118351}"
"{'label': 'Negative', 'score': 0.7619801759719849}","{'label': 'Neutral', 'score': 0.2379283607006073}","{'label': 'Positive', 'score': 9.141860209638253e-05}"
"{'label': 'Negative', 'score': 0.5606504678726196}","{'label': 'Neutral', 'score': 0.4376653730869293}","{'label': 'Positive', 'score': 0.0016842014156281948}"
"{'label': 'Positive', 'score': 0.6036344766616821}","{'label': 'Neutral', 'score': 0.3262389898300171}","{'label': 'Negative', 'score': 0.07012657076120377}"
"{'label': 'Negative', 'score': 0.9018348455429077}","{'label': 'Neutral', 'score': 0.09700705856084824}","{'label': 'Positive', 'score': 0.0011580863501876593}"
"{'label': 'Negative', 'score': 0.9085227847099304}","{'label': 'Neutral', 'score': 0.09016650915145874}","{'label': 'Positive', 'score': 0.0013107253471389413}"
"{'label': 'Negative', 'score': 0.9999774694442749}","{'label': 'Neutral', 'score': 2.2494908989756368e-05}","{'label': 'Positive', 'score': 8.935900552842213e-08}"
"{'label': 'Negative', 'score': 0.9998010993003845}","{'label': 'Neutral', 'score': 0.00019853647972922772}","{'label': 'Positive', 'score': 3.896595615060505e-07}"
"{'label': 'Negative', 'score': 0.9999414682388306}","{'label': 'Neutral', 'score': 5.601881639449857e-05}","{'label': 'Positive', 'score': 2.5520641884213546e-06}"
"{'label': 'Positive', 'score': 0.7434006333351135}","{'label': 'Neutral', 'score': 0.24427323043346405}","{'label': 'Negative', 'score': 0.012326138094067574}"
"{'label': 'Positive', 'score': 0.9987503290176392}","{'label': 'Negative', 'score': 0.0006298543303273618}","{'label': 'Neutral', 'score': 0.0006197724142111838}"
"{'label': 'Negative', 'score': 0.8500592112541199}","{'label': 'Neutral', 'score': 0.14978615939617157}","{'label': 'Positive', 'score': 0.00015463869203813374}"
"{'label': 'Negative', 'score': 0.9999969005584717}","{'label': 'Positive', 'score': 1.5863001863181125e-06}","{'label': 'Neutral', 'score': 1.4846830254100496e-06}"
"{'label': 'Positive', 'score': 0.871378481388092}","{'label': 'Neutral', 'score': 0.1214219406247139}","{'label': 'Negative', 'score': 0.007199530955404043}"
"{'label': 'Negative', 'score': 0.9990480542182922}","{'label': 'Neutral', 'score': 0.0009360399562865496}","{'label': 'Positive', 'score': 1.5859841369092464e-05}"
"{'label': 'Negative', 'score': 0.999809205532074}","{'label': 'Neutral', 'score': 0.00018908105266746134}","{'label': 'Positive', 'score': 1.6882552245078841e-06}"
"{'label': 'Negative', 'score': 0.9959142804145813}","{'label': 'Neutral', 'score': 0.0040844217874109745}","{'label': 'Positive', 'score': 1.2378486644593067e-06}"
"{'label': 'Negative', 'score': 0.9999639987945557}","{'label': 'Neutral', 'score': 3.576153176254593e-05}","{'label': 'Positive', 'score': 2.5563002736817e-07}"
