0,1,2
"{'label': 'neutral', 'score': 0.8425412774085999}","{'label': 'positive', 'score': 0.13951806724071503}","{'label': 'negative', 'score': 0.017940662801265717}"
"{'label': 'negative', 'score': 0.9407784342765808}","{'label': 'neutral', 'score': 0.044112879782915115}","{'label': 'positive', 'score': 0.015108687803149223}"
"{'label': 'neutral', 'score': 0.8720775246620178}","{'label': 'positive', 'score': 0.07240782678127289}","{'label': 'negative', 'score': 0.05551469326019287}"
"{'label': 'neutral', 'score': 0.6341423392295837}","{'label': 'negative', 'score': 0.3211091458797455}","{'label': 'positive', 'score': 0.04474851116538048}"
"{'label': 'neutral', 'score': 0.6341423392295837}","{'label': 'negative', 'score': 0.3211091458797455}","{'label': 'positive', 'score': 0.04474851116538048}"
"{'label': 'positive', 'score': 0.6703676581382751}","{'label': 'neutral', 'score': 0.3207792043685913}","{'label': 'negative', 'score': 0.008853118866682053}"
"{'label': 'negative', 'score': 0.9645636081695557}","{'label': 'neutral', 'score': 0.02773285284638405}","{'label': 'positive', 'score': 0.007703574374318123}"
"{'label': 'negative', 'score': 0.9657382369041443}","{'label': 'neutral', 'score': 0.025803685188293457}","{'label': 'positive', 'score': 0.008458076044917107}"
"{'label': 'positive', 'score': 0.9556781053543091}","{'label': 'negative', 'score': 0.025274435058236122}","{'label': 'neutral', 'score': 0.019047504290938377}"
"{'label': 'positive', 'score': 0.9517583847045898}","{'label': 'negative', 'score': 0.028707453981041908}","{'label': 'neutral', 'score': 0.019534103572368622}"
"{'label': 'positive', 'score': 0.9531480073928833}","{'label': 'neutral', 'score': 0.03492980822920799}","{'label': 'negative', 'score': 0.01192223746329546}"
"{'label': 'positive', 'score': 0.9468467831611633}","{'label': 'negative', 'score': 0.034378260374069214}","{'label': 'neutral', 'score': 0.0187749732285738}"
"{'label': 'positive', 'score': 0.9500139355659485}","{'label': 'neutral', 'score': 0.030548010021448135}","{'label': 'negative', 'score': 0.019438089802861214}"
"{'label': 'positive', 'score': 0.9520364999771118}","{'label': 'negative', 'score': 0.02424641139805317}","{'label': 'neutral', 'score': 0.023716997355222702}"
"{'label': 'neutral', 'score': 0.5788564682006836}","{'label': 'positive', 'score': 0.39773619174957275}","{'label': 'negative', 'score': 0.0234073493629694}"
"{'label': 'neutral', 'score': 0.915389358997345}","{'label': 'positive', 'score': 0.05350201576948166}","{'label': 'negative', 'score': 0.031108597293496132}"
"{'label': 'positive', 'score': 0.9538553357124329}","{'label': 'neutral', 'score': 0.024886978790163994}","{'label': 'negative', 'score': 0.021257655695080757}"
"{'label': 'positive', 'score': 0.9132586121559143}","{'label': 'negative', 'score': 0.06691326200962067}","{'label': 'neutral', 'score': 0.019828226417303085}"
"{'label': 'negative', 'score': 0.9145810604095459}","{'label': 'neutral', 'score': 0.06715851277112961}","{'label': 'positive', 'score': 0.018260464072227478}"
"{'label': 'positive', 'score': 0.9536954760551453}","{'label': 'negative', 'score': 0.024306848645210266}","{'label': 'neutral', 'score': 0.02199763059616089}"
"{'label': 'positive', 'score': 0.953978955745697}","{'label': 'negative', 'score': 0.0238760095089674}","{'label': 'neutral', 'score': 0.022144943475723267}"
"{'label': 'positive', 'score': 0.9524896740913391}","{'label': 'negative', 'score': 0.024999594315886497}","{'label': 'neutral', 'score': 0.02251080982387066}"
"{'label': 'positive', 'score': 0.9559494853019714}","{'label': 'negative', 'score': 0.02298520691692829}","{'label': 'neutral', 'score': 0.021065209060907364}"
"{'label': 'positive', 'score': 0.807590663433075}","{'label': 'neutral', 'score': 0.1733831912279129}","{'label': 'negative', 'score': 0.019026214256882668}"
"{'label': 'positive', 'score': 0.6412488222122192}","{'label': 'negative', 'score': 0.3314768671989441}","{'label': 'neutral', 'score': 0.027274340391159058}"
"{'label': 'positive', 'score': 0.9550454020500183}","{'label': 'neutral', 'score': 0.0255193579941988}","{'label': 'negative', 'score': 0.019435225054621696}"
"{'label': 'positive', 'score': 0.9528502821922302}","{'label': 'neutral', 'score': 0.02454793080687523}","{'label': 'negative', 'score': 0.02260180003941059}"
"{'label': 'neutral', 'score': 0.8720775246620178}","{'label': 'positive', 'score': 0.07240782678127289}","{'label': 'negative', 'score': 0.05551469326019287}"
"{'label': 'neutral', 'score': 0.8720775246620178}","{'label': 'positive', 'score': 0.07240782678127289}","{'label': 'negative', 'score': 0.05551469326019287}"
"{'label': 'negative', 'score': 0.960231363773346}","{'label': 'neutral', 'score': 0.020322106778621674}","{'label': 'positive', 'score': 0.01944654807448387}"
"{'label': 'neutral', 'score': 0.8720775246620178}","{'label': 'positive', 'score': 0.07240782678127289}","{'label': 'negative', 'score': 0.05551469326019287}"
"{'label': 'negative', 'score': 0.9543282389640808}","{'label': 'positive', 'score': 0.03398434817790985}","{'label': 'neutral', 'score': 0.011687432415783405}"
"{'label': 'negative', 'score': 0.8046697974205017}","{'label': 'neutral', 'score': 0.152642160654068}","{'label': 'positive', 'score': 0.04268801957368851}"
"{'label': 'positive', 'score': 0.8868129253387451}","{'label': 'neutral', 'score': 0.057402100414037704}","{'label': 'negative', 'score': 0.05578499659895897}"
"{'label': 'positive', 'score': 0.9553521275520325}","{'label': 'neutral', 'score': 0.023914989084005356}","{'label': 'negative', 'score': 0.020732874050736427}"
"{'label': 'positive', 'score': 0.9560403823852539}","{'label': 'negative', 'score': 0.023520631715655327}","{'label': 'neutral', 'score': 0.020438965409994125}"
"{'label': 'neutral', 'score': 0.9174261689186096}","{'label': 'positive', 'score': 0.04639057815074921}","{'label': 'negative', 'score': 0.036183297634124756}"
"{'label': 'neutral', 'score': 0.9157519936561584}","{'label': 'negative', 'score': 0.04268498346209526}","{'label': 'positive', 'score': 0.041562989354133606}"
"{'label': 'neutral', 'score': 0.9509581327438354}","{'label': 'negative', 'score': 0.02745739184319973}","{'label': 'positive', 'score': 0.02158445492386818}"
"{'label': 'negative', 'score': 0.5740707516670227}","{'label': 'neutral', 'score': 0.3496883511543274}","{'label': 'positive', 'score': 0.07624083012342453}"
"{'label': 'neutral', 'score': 0.9350257515907288}","{'label': 'positive', 'score': 0.037741344422101974}","{'label': 'negative', 'score': 0.02723286673426628}"
"{'label': 'neutral', 'score': 0.6341423392295837}","{'label': 'negative', 'score': 0.3211091458797455}","{'label': 'positive', 'score': 0.04474851116538048}"
"{'label': 'neutral', 'score': 0.6341423392295837}","{'label': 'negative', 'score': 0.3211091458797455}","{'label': 'positive', 'score': 0.04474851116538048}"
"{'label': 'neutral', 'score': 0.6341423392295837}","{'label': 'negative', 'score': 0.3211091458797455}","{'label': 'positive', 'score': 0.04474851116538048}"
"{'label': 'positive', 'score': 0.9056356549263}","{'label': 'negative', 'score': 0.07349727302789688}","{'label': 'neutral', 'score': 0.020867032930254936}"
"{'label': 'positive', 'score': 0.9124504923820496}","{'label': 'negative', 'score': 0.06678904592990875}","{'label': 'neutral', 'score': 0.020760487765073776}"
"{'label': 'positive', 'score': 0.9182627201080322}","{'label': 'negative', 'score': 0.06097212806344032}","{'label': 'neutral', 'score': 0.02076512947678566}"
"{'label': 'positive', 'score': 0.9156166911125183}","{'label': 'neutral', 'score': 0.06848321855068207}","{'label': 'negative', 'score': 0.015900058671832085}"
"{'label': 'positive', 'score': 0.8851256370544434}","{'label': 'neutral', 'score': 0.06156713888049126}","{'label': 'negative', 'score': 0.053307197988033295}"
"{'label': 'neutral', 'score': 0.9325771331787109}","{'label': 'positive', 'score': 0.03925948962569237}","{'label': 'negative', 'score': 0.028163397684693336}"
"{'label': 'positive', 'score': 0.9033765196800232}","{'label': 'neutral', 'score': 0.08166314661502838}","{'label': 'negative', 'score': 0.014960306696593761}"
"{'label': 'neutral', 'score': 0.6341423392295837}","{'label': 'negative', 'score': 0.3211091458797455}","{'label': 'positive', 'score': 0.04474851116538048}"
"{'label': 'negative', 'score': 0.8241504430770874}","{'label': 'neutral', 'score': 0.13707520067691803}","{'label': 'positive', 'score': 0.0387742780148983}"
"{'label': 'neutral', 'score': 0.8720775246620178}","{'label': 'positive', 'score': 0.07240782678127289}","{'label': 'negative', 'score': 0.05551469326019287}"
"{'label': 'neutral', 'score': 0.6341423392295837}","{'label': 'negative', 'score': 0.3211091458797455}","{'label': 'positive', 'score': 0.04474851116538048}"
"{'label': 'positive', 'score': 0.5243128538131714}","{'label': 'neutral', 'score': 0.4648939371109009}","{'label': 'negative', 'score': 0.010793284513056278}"
"{'label': 'neutral', 'score': 0.9174261689186096}","{'label': 'positive', 'score': 0.04639057815074921}","{'label': 'negative', 'score': 0.036183297634124756}"
"{'label': 'positive', 'score': 0.8644216656684875}","{'label': 'negative', 'score': 0.1112922728061676}","{'label': 'neutral', 'score': 0.02428600937128067}"
"{'label': 'positive', 'score': 0.5247233510017395}","{'label': 'negative', 'score': 0.45372188091278076}","{'label': 'neutral', 'score': 0.021554788574576378}"
"{'label': 'positive', 'score': 0.873434841632843}","{'label': 'negative', 'score': 0.10668277740478516}","{'label': 'neutral', 'score': 0.019882377237081528}"
"{'label': 'positive', 'score': 0.57891845703125}","{'label': 'neutral', 'score': 0.41085463762283325}","{'label': 'negative', 'score': 0.010226862505078316}"
"{'label': 'positive', 'score': 0.7095746994018555}","{'label': 'negative', 'score': 0.2671472430229187}","{'label': 'neutral', 'score': 0.023278089240193367}"
"{'label': 'positive', 'score': 0.8801470994949341}","{'label': 'negative', 'score': 0.09633582085371017}","{'label': 'neutral', 'score': 0.023517046123743057}"
"{'label': 'positive', 'score': 0.9263213872909546}","{'label': 'neutral', 'score': 0.06169935688376427}","{'label': 'negative', 'score': 0.011979288421571255}"
"{'label': 'positive', 'score': 0.9490482211112976}","{'label': 'neutral', 'score': 0.035669002681970596}","{'label': 'negative', 'score': 0.015282819978892803}"
"{'label': 'neutral', 'score': 0.9093900918960571}","{'label': 'positive', 'score': 0.07092752307653427}","{'label': 'negative', 'score': 0.019682418555021286}"
"{'label': 'positive', 'score': 0.9405853748321533}","{'label': 'neutral', 'score': 0.04390113428235054}","{'label': 'negative', 'score': 0.015513503924012184}"
"{'label': 'neutral', 'score': 0.8720775246620178}","{'label': 'positive', 'score': 0.07240782678127289}","{'label': 'negative', 'score': 0.05551469326019287}"
"{'label': 'negative', 'score': 0.8325465321540833}","{'label': 'neutral', 'score': 0.1294798105955124}","{'label': 'positive', 'score': 0.03797372803092003}"
"{'label': 'negative', 'score': 0.9736541509628296}","{'label': 'neutral', 'score': 0.016650134697556496}","{'label': 'positive', 'score': 0.009695618413388729}"
"{'label': 'negative', 'score': 0.9737294316291809}","{'label': 'neutral', 'score': 0.016777925193309784}","{'label': 'positive', 'score': 0.009492600336670876}"
"{'label': 'neutral', 'score': 0.8758702874183655}","{'label': 'positive', 'score': 0.112247996032238}","{'label': 'negative', 'score': 0.011881762184202671}"
"{'label': 'negative', 'score': 0.9384940266609192}","{'label': 'neutral', 'score': 0.05001836642622948}","{'label': 'positive', 'score': 0.011487599462270737}"
"{'label': 'negative', 'score': 0.9098312854766846}","{'label': 'positive', 'score': 0.05143609270453453}","{'label': 'neutral', 'score': 0.03873254358768463}"
"{'label': 'positive', 'score': 0.635741651058197}","{'label': 'negative', 'score': 0.3420523703098297}","{'label': 'neutral', 'score': 0.022205887362360954}"
"{'label': 'neutral', 'score': 0.9365758299827576}","{'label': 'positive', 'score': 0.04515055939555168}","{'label': 'negative', 'score': 0.01827363483607769}"
"{'label': 'positive', 'score': 0.9582313299179077}","{'label': 'neutral', 'score': 0.026082374155521393}","{'label': 'negative', 'score': 0.01568625122308731}"
"{'label': 'neutral', 'score': 0.9142634868621826}","{'label': 'positive', 'score': 0.05345455929636955}","{'label': 'negative', 'score': 0.03228197246789932}"
"{'label': 'neutral', 'score': 0.7399554252624512}","{'label': 'positive', 'score': 0.250925749540329}","{'label': 'negative', 'score': 0.00911886990070343}"
"{'label': 'negative', 'score': 0.975318968296051}","{'label': 'neutral', 'score': 0.015958940610289574}","{'label': 'positive', 'score': 0.00872217770665884}"
"{'label': 'neutral', 'score': 0.9209828972816467}","{'label': 'positive', 'score': 0.05917389318346977}","{'label': 'negative', 'score': 0.01984320394694805}"
"{'label': 'negative', 'score': 0.6800125241279602}","{'label': 'neutral', 'score': 0.30442267656326294}","{'label': 'positive', 'score': 0.015564787201583385}"
"{'label': 'negative', 'score': 0.9608807563781738}","{'label': 'neutral', 'score': 0.030524294823408127}","{'label': 'positive', 'score': 0.008595005609095097}"
"{'label': 'negative', 'score': 0.9608807563781738}","{'label': 'neutral', 'score': 0.030524294823408127}","{'label': 'positive', 'score': 0.008595005609095097}"
"{'label': 'negative', 'score': 0.9687879681587219}","{'label': 'neutral', 'score': 0.022881170734763145}","{'label': 'positive', 'score': 0.00833085086196661}"
"{'label': 'neutral', 'score': 0.9030213952064514}","{'label': 'positive', 'score': 0.054901596158742905}","{'label': 'negative', 'score': 0.04207705333828926}"
"{'label': 'neutral', 'score': 0.9365758299827576}","{'label': 'positive', 'score': 0.04515055939555168}","{'label': 'negative', 'score': 0.01827363483607769}"
"{'label': 'positive', 'score': 0.9536348581314087}","{'label': 'negative', 'score': 0.024544889107346535}","{'label': 'neutral', 'score': 0.021820208057761192}"
"{'label': 'positive', 'score': 0.9409552812576294}","{'label': 'neutral', 'score': 0.04730017110705376}","{'label': 'negative', 'score': 0.01174453366547823}"
"{'label': 'positive', 'score': 0.7090190052986145}","{'label': 'neutral', 'score': 0.2782837748527527}","{'label': 'negative', 'score': 0.012697233818471432}"
"{'label': 'positive', 'score': 0.9511179327964783}","{'label': 'neutral', 'score': 0.03474828973412514}","{'label': 'negative', 'score': 0.014133735559880733}"
"{'label': 'positive', 'score': 0.8863092064857483}","{'label': 'negative', 'score': 0.08967725187540054}","{'label': 'neutral', 'score': 0.02401360683143139}"
"{'label': 'neutral', 'score': 0.9350257515907288}","{'label': 'positive', 'score': 0.037741344422101974}","{'label': 'negative', 'score': 0.02723286673426628}"
"{'label': 'positive', 'score': 0.9505992531776428}","{'label': 'neutral', 'score': 0.03407341614365578}","{'label': 'negative', 'score': 0.015327305532991886}"
"{'label': 'positive', 'score': 0.6535512208938599}","{'label': 'neutral', 'score': 0.33456361293792725}","{'label': 'negative', 'score': 0.011885163374245167}"
